	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_CD1	saldo_CD2	saldo_CD3	saldo_AT1	saldo_AT2	saldo_AT3	saldo_EmpAgr	saldo_EmpFer	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento
792	venda	EmpFer	AT2	6.0	Premium	normal	5	3	2009.4000000000005	4804.8	3812.75	-73.0	-2313.35	6773.0	592.75	880.5	531.25	1327.25	0.0	0.0	10826.638923834998	4945.810987299999	112.19813235674991				
793	venda	EmpAgr	AT2	6.0	Premium	normal	5	3	2009.4000000000005	4804.8	3812.75	-73.0	-1803.35	6773.0	612.75	880.5	531.25	1327.25	0.0	0.0	10826.638923834998	4945.810987299999	113.71813235674992				
794	venda	EmpSem	CD2	1.0	Soja	alto	5	3	2009.4000000000005	4779.8	3812.75	-73.0	-1803.35	6773.0	612.75	880.5	531.25	1362.25	0.0	0.0	10826.638923834998	4945.810987299999	114.04813235674993				
795	venda	EmpFer	CD2	1.0	Super premium	baixo	5	3	2009.4000000000005	4794.8	3812.75	-73.0	-1803.35	6773.0	612.75	905.5	531.25	1362.25	0.0	0.0	10826.638923834998	4945.810987299999	114.07813235674993				
796	venda	EmpAgr	CD2	1.0	Super premium	baixo	5	3	2009.4000000000005	5949.8	3812.75	-73.0	-1803.35	6773.0	637.75	905.5	531.25	1362.25	0.0	0.0	10826.638923834998	4945.810987299999	116.78813235674991				
797	venda	EmpSem	CD2	2.0	Soja	alto	5	3	2009.4000000000005	5924.8	3812.75	-73.0	-1803.35	6773.0	637.75	905.5	531.25	1397.25	0.0	0.0	10826.638923834998	4945.810987299999	117.11813235674992				
798	venda	EmpFer	CD2	2.0	Super premium	baixo	5	3	2009.4000000000005	5939.8	3812.75	-73.0	-1803.35	6773.0	637.75	930.5	531.25	1397.25	0.0	0.0	10826.638923834998	4945.810987299999	117.14813235674993				
799	venda	EmpAgr	CD2	2.0	Super premium	baixo	5	3	2009.4000000000005	7094.8	3812.75	-73.0	-1803.35	6773.0	662.75	930.5	531.25	1397.25	0.0	0.0	10826.638923834998	4945.810987299999	119.85813235674992				
800	venda	EmpSem	CD2	3.0	Soja	alto	5	3	2009.4000000000005	7069.8	3812.75	-73.0	-1803.35	6773.0	662.75	930.5	531.25	1432.25	0.0	0.0	10826.638923834998	4945.810987299999	120.18813235674992				
801	venda	EmpFer	CD2	3.0	Super premium	baixo	5	3	2009.4000000000005	7084.8	3812.75	-73.0	-1803.35	6773.0	662.75	955.5	531.25	1432.25	0.0	0.0	10826.638923834998	4945.810987299999	120.21813235674992				
802	venda	EmpAgr	CD2	3.0	Super premium	baixo	5	3	2009.4000000000005	8239.8	3812.75	-73.0	-1803.35	6773.0	687.75	955.5	531.25	1432.25	0.0	0.0	10826.638923834998	4945.810987299999	122.92813235674991				
803	venda	EmpSem	CD2	4.0	Soja	alto	5	3	2009.4000000000005	8214.8	3812.75	-73.0	-1803.35	6773.0	687.75	955.5	531.25	1467.25	0.0	0.0	10826.638923834998	4945.810987299999	123.25813235674991				
804	venda	EmpFer	CD2	4.0	Super premium	baixo	5	3	2009.4000000000005	8229.8	3812.75	-73.0	-1803.35	6773.0	687.75	980.5	531.25	1467.25	0.0	0.0	10826.638923834998	4945.810987299999	123.28813235674991				
805	venda	EmpAgr	CD2	4.0	Super premium	baixo	5	3	2009.4000000000005	9384.8	3812.75	-73.0	-1803.35	6773.0	712.75	980.5	531.25	1467.25	0.0	0.0	10826.638923834998	4945.810987299999	125.9981323567499				
806	venda	EmpSem	CD2	5.0	Soja	alto	5	3	2009.4000000000005	9359.8	3812.75	-73.0	-1803.35	6773.0	712.75	980.5	531.25	1502.25	0.0	0.0	10826.638923834998	4945.810987299999	126.3281323567499				
807	venda	EmpFer	CD2	5.0	Super premium	baixo	5	3	2009.4000000000005	9374.8	3812.75	-73.0	-1803.35	6773.0	712.75	1005.5	531.25	1502.25	0.0	0.0	10826.638923834998	4945.810987299999	126.3581323567499				
808	venda	EmpAgr	CD2	5.0	Super premium	baixo	5	3	2009.4000000000005	10529.8	3812.75	-73.0	-1803.35	6773.0	737.75	1005.5	531.25	1502.25	0.0	0.0	10826.638923834998	4945.810987299999	129.06813235674989				
809	venda	EmpSem	CD2	6.0	Soja	alto	5	3	2009.4000000000005	10504.8	3812.75	-73.0	-1803.35	6773.0	737.75	1005.5	531.25	1537.25	0.0	0.0	10826.638923834998	4945.810987299999	129.3981323567499				
810	venda	EmpFer	CD2	6.0	Super premium	baixo	5	3	2009.4000000000005	10519.8	3812.75	-73.0	-1803.35	6773.0	737.75	1030.5	531.25	1537.25	0.0	0.0	10826.638923834998	4945.810987299999	129.4281323567499				
811	venda	EmpAgr	CD2	6.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	6773.0	762.75	1030.5	531.25	1537.25	0.0	0.0	10826.638923834998	4945.810987299999	132.1381323567499				
812	venda	EmpSem	AT3	1.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	6748.0	762.75	1030.5	531.25	1572.25	0.0	0.0	10826.638923834998	4945.810987299999	132.46813235674992				
813	venda	EmpFer	AT3	1.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	6763.0	762.75	1055.5	531.25	1572.25	0.0	0.0	10826.638923834998	4945.810987299999	132.49813235674992				
814	aluguel	EmpMaq	AT3	1.0	Maquinas 3	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7033.0	762.75	1055.5	621.25	1572.25	0.0	0.0	10826.638923834998	4945.810987299999	132.58813235674992				
815	venda	EmpSem	AT3	2.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7008.0	762.75	1055.5	621.25	1607.25	0.0	0.0	10826.638923834998	4945.810987299999	132.91813235674994				
816	venda	EmpFer	AT3	2.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7023.0	762.75	1080.5	621.25	1607.25	0.0	0.0	10826.638923834998	4945.810987299999	132.94813235674994				
817	aluguel	EmpMaq	AT3	2.0	Maquinas 3	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7293.0	762.75	1080.5	711.25	1607.25	0.0	0.0	10826.638923834998	4945.810987299999	133.03813235674994				
818	venda	EmpSem	AT3	3.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7268.0	762.75	1080.5	711.25	1642.25	0.0	0.0	10826.638923834998	4945.810987299999	133.36813235674995				
819	aluguel	EmpMaq	AT3	3.0	Maquinas 3	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7178.0	762.75	1080.5	801.25	1642.25	0.0	0.0	10826.638923834998	4945.810987299999	133.45813235674996				
820	venda	EmpSem	AT3	4.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7153.0	762.75	1080.5	801.25	1677.25	0.0	0.0	10826.638923834998	4945.810987299999	133.78813235674997				
821	venda	EmpFer	AT3	4.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	7168.0	762.75	1105.5	801.25	1677.25	0.0	0.0	10826.638923834998	4945.810987299999	133.81813235674997				
822	venda	EmpAgr	AT3	4.0	Super premium	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	8318.0	792.75	1105.5	801.25	1677.25	0.0	0.0	10826.638923834998	4945.810987299999	136.52813235674998				
823	venda	EmpSem	AT3	5.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	8293.0	792.75	1105.5	801.25	1712.25	0.0	0.0	10826.638923834998	4945.810987299999	136.85813235675				
824	venda	EmpAgr	AT3	5.0	Super premium	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	8373.0	822.75	1105.5	801.25	1712.25	0.0	0.0	10826.638923834998	4945.810987299999	139.56813235675				
825	venda	EmpSem	AT3	6.0	Soja	alto	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	8348.0	822.75	1105.5	801.25	1747.25	0.0	0.0	10826.638923834998	4945.810987299999	139.89813235675				
826	venda	EmpAgr	AT3	6.0	Super premium	normal	5	3	2009.4000000000005	11674.8	3812.75	-73.0	-1803.35	8428.0	852.75	1105.5	801.25	1747.25	0.0	0.0	10826.638923834998	4945.810987299999	142.60813235675002				
827	venda	EmpSem	CD3	1.0	Hortalica	baixo	5	3	2009.4000000000005	11674.8	3817.75	-73.0	-1803.35	8428.0	852.75	1105.5	801.25	1752.25	0.0	0.0	10826.638923834998	4945.810987299999	142.71813235675003				
828	venda	EmpFer	CD3	1.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	3832.75	-73.0	-1803.35	8428.0	852.75	1130.5	801.25	1752.25	0.0	0.0	10826.638923834998	4945.810987299999	142.74813235675003				
829	aluguel	EmpMaq	CD3	1.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	4107.75	-73.0	-1803.35	8428.0	852.75	1130.5	886.25	1752.25	0.0	0.0	10826.638923834998	4945.810987299999	142.83813235675004				
830	venda	EmpSem	CD3	2.0	Soja	normal	5	3	2009.4000000000005	11674.8	4087.75	-73.0	-1803.35	8428.0	852.75	1130.5	886.25	1782.25	0.0	0.0	10826.638923834998	4945.810987299999	143.16813235675005				
831	venda	EmpFer	CD3	2.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	4102.75	-73.0	-1803.35	8428.0	852.75	1155.5	886.25	1782.25	0.0	0.0	10826.638923834998	4945.810987299999	143.19813235675005				
832	aluguel	EmpMaq	CD3	2.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	4377.75	-73.0	-1803.35	8428.0	852.75	1155.5	971.25	1782.25	0.0	0.0	10826.638923834998	4945.810987299999	143.28813235675005				
833	venda	EmpSem	CD3	3.0	Soja	normal	5	3	2009.4000000000005	11674.8	4357.75	-73.0	-1803.35	8428.0	852.75	1155.5	971.25	1812.25	0.0	0.0	10826.638923834998	4945.810987299999	143.61813235675007				
834	venda	EmpFer	CD3	3.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	4372.75	-73.0	-1803.35	8428.0	852.75	1180.5	971.25	1812.25	0.0	0.0	10826.638923834998	4945.810987299999	143.64813235675007				
835	aluguel	EmpMaq	CD3	3.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	4647.75	-73.0	-1803.35	8428.0	852.75	1180.5	1056.25	1812.25	0.0	0.0	10826.638923834998	4945.810987299999	143.73813235675007				
836	venda	EmpSem	CD3	4.0	Soja	normal	5	3	2009.4000000000005	11674.8	4627.75	-73.0	-1803.35	8428.0	852.75	1180.5	1056.25	1842.25	0.0	0.0	10826.638923834998	4945.810987299999	144.06813235675008				
837	venda	EmpFer	CD3	4.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	4642.75	-73.0	-1803.35	8428.0	852.75	1205.5	1056.25	1842.25	0.0	0.0	10826.638923834998	4945.810987299999	144.09813235675009				
838	aluguel	EmpMaq	CD3	4.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	4917.75	-73.0	-1803.35	8428.0	852.75	1205.5	1141.25	1842.25	0.0	0.0	10826.638923834998	4945.810987299999	144.1881323567501				
839	venda	EmpSem	CD3	5.0	Soja	normal	5	3	2009.4000000000005	11674.8	4897.75	-73.0	-1803.35	8428.0	852.75	1205.5	1141.25	1872.25	0.0	0.0	10826.638923834998	4945.810987299999	144.5181323567501				
840	venda	EmpFer	CD3	5.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	4912.75	-73.0	-1803.35	8428.0	852.75	1230.5	1141.25	1872.25	0.0	0.0	10826.638923834998	4945.810987299999	144.5481323567501				
841	aluguel	EmpMaq	CD3	5.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	5187.75	-73.0	-1803.35	8428.0	852.75	1230.5	1226.25	1872.25	0.0	0.0	10826.638923834998	4945.810987299999	144.6381323567501				
842	venda	EmpSem	CD3	6.0	Soja	normal	5	3	2009.4000000000005	11674.8	5167.75	-73.0	-1803.35	8428.0	852.75	1230.5	1226.25	1902.25	0.0	0.0	10826.638923834998	4945.810987299999	144.96813235675012				
843	venda	EmpFer	CD3	6.0	Super premium	baixo	5	3	2009.4000000000005	11674.8	5182.75	-73.0	-1803.35	8428.0	852.75	1255.5	1226.25	1902.25	0.0	0.0	10826.638923834998	4945.810987299999	144.99813235675012				
844	aluguel	EmpMaq	CD3	6.0	Maquinas 3	baixo	5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	852.75	1255.5	1311.25	1902.25	0.0	0.0	10826.638923834998	4945.810987299999	145.08813235675012				
18	tratamento	prefeito AT1					5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	852.75	1255.5	1311.25	1902.25	0.0	0.0	8301.550791478248	4945.810987299999	123.3249125032376				Esgoto
80	imposto	prefeito AT1	EmpSem				5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	852.75	1255.5	1311.25	605.5	0.0	0.0	9598.300791478248	4945.810987299999	123.3249125032376				
81	imposto	prefeito CD2	EmpFer				5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	852.75	619.25	1311.25	605.5	0.0	0.0	9598.300791478248	5582.060987299999	123.3249125032376				
82	imposto	prefeito AT1	EmpMaq				5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	852.75	619.25	-1336.5	605.5	0.0	0.0	12246.050791478248	5582.060987299999	123.3249125032376				
83	imposto	prefeito CD2	EmpAgr				5	3	2009.4000000000005	11674.8	5457.75	-73.0	-1803.35	8428.0	535.25	619.25	-1336.5	605.5	0.0	0.0	12246.050791478248	5899.560987299999	123.3249125032376				
84	imposto	prefeito AT1	AT1				5	3	2009.4000000000005	11674.8	5457.75	-563.0	-1803.35	8428.0	535.25	619.25	-1336.5	605.5	0.0	0.0	12736.050791478248	5899.560987299999	123.3249125032376				
85	imposto	prefeito CD2	CD1				5	3	-138.09999999999945	11674.8	5457.75	-563.0	-1803.35	8428.0	535.25	619.25	-1336.5	605.5	0.0	0.0	12736.050791478248	8047.060987299999	123.3249125032376				
86	imposto	prefeito AT1	AT2				5	3	-138.09999999999945	11674.8	5457.75	-563.0	-3042.35	8428.0	535.25	619.25	-1336.5	605.5	0.0	0.0	13975.050791478248	8047.060987299999	123.3249125032376				
87	imposto	prefeito CD2	CD2				5	3	-138.09999999999945	9354.8	5457.75	-563.0	-3042.35	8428.0	535.25	619.25	-1336.5	605.5	0.0	0.0	13975.050791478248	10367.0609873	123.3249125032376				
88	imposto	prefeito AT1	AT3				5	3	-138.09999999999945	9354.8	5457.75	-563.0	-3042.35	6653.5	535.25	619.25	-1336.5	605.5	0.0	0.0	15749.550791478248	10367.0609873	123.3249125032376				
89	imposto	prefeito CD2	CD3				5	3	-138.09999999999945	9354.8	3935.25	-563.0	-3042.35	6653.5	535.25	619.25	-1336.5	605.5	0.0	0.0	15749.550791478248	11889.5609873	123.3249125032376				
11	multa	AT2	AT3				5	3	-138.09999999999945	9354.8	3935.25	-563.0	-3042.35	6323.5	535.25	619.25	-1336.5	605.5	0.0	0.0	16079.550791478248	11889.5609873	123.3249125032376				
12	multa	AT2	AT1				5	3	-138.09999999999945	9354.8	3935.25	-699.6	-3042.35	6323.5	535.25	619.25	-1336.5	605.5	0.0	0.0	16216.150791478249	11889.5609873	123.3249125032376				
4	transferencia	AT3	AT2				5	3	-138.09999999999945	9354.8	3935.25	-699.6	-2742.35	6023.5	535.25	619.25	-1336.5	605.5	0.0	0.0	16216.150791478249	11889.5609873	123.3249125032376				
5	transferencia	CD2 (prefeito)	EmpAgr				5	3	-138.09999999999945	9354.8	3935.25	-699.6	-2742.35	6023.5	536.25	619.25	-1336.5	605.5	0.0	0.0	16216.150791478249	11888.5609873	123.3249125032376				
6	transferencia	CD2 (prefeito)	CD2				5	3	-138.09999999999945	10354.8	3935.25	-699.6	-2742.35	6023.5	536.25	619.25	-1336.5	605.5	0.0	0.0	16216.150791478249	10888.5609873	123.3249125032376				
7	transferencia	CD2 (prefeito)	CD3				5	3	-138.09999999999945	10354.8	4935.25	-699.6	-2742.35	6023.5	536.25	619.25	-1336.5	605.5	0.0	0.0	16216.150791478249	9888.5609873	123.3249125032376				
0	venda	EmpSem	AT1	1.0	Soja	baixo	1	4	600.0	600.0	600.0	585.0	600.0	600.0	100.0	100.0	100.0	125.0	0.0	0.0	1000.0	1000.0	20.330000000000002				
1	venda	EmpFer	AT1	1.0	Super premium	baixo	1	4	600.0	600.0	600.0	600.0	600.0	600.0	100.0	125.0	100.0	125.0	0.0	0.0	1000.0	1000.0	20.36				
2	aluguel	EmpMaq	AT1	1.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	875.0	600.0	600.0	100.0	125.0	185.0	125.0	0.0	0.0	1000.0	1000.0	20.450000000000003				
3	venda	EmpSem	AT1	2.0	Soja	baixo	1	4	600.0	600.0	600.0	860.0	600.0	600.0	100.0	125.0	185.0	150.0	0.0	0.0	1000.0	1000.0	20.78				
4	venda	EmpFer	AT1	2.0	Super premium	baixo	1	4	600.0	600.0	600.0	875.0	600.0	600.0	100.0	150.0	185.0	150.0	0.0	0.0	1000.0	1000.0	20.810000000000002				
5	aluguel	EmpMaq	AT1	2.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	1150.0	600.0	600.0	100.0	150.0	270.0	150.0	0.0	0.0	1000.0	1000.0	20.900000000000006				
6	venda	EmpSem	AT1	3.0	Soja	baixo	1	4	600.0	600.0	600.0	1135.0	600.0	600.0	100.0	150.0	270.0	175.0	0.0	0.0	1000.0	1000.0	21.230000000000004				
7	venda	EmpFer	AT1	3.0	Super premium	baixo	1	4	600.0	600.0	600.0	1150.0	600.0	600.0	100.0	175.0	270.0	175.0	0.0	0.0	1000.0	1000.0	21.260000000000005				
8	aluguel	EmpMaq	AT1	3.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	1425.0	600.0	600.0	100.0	175.0	355.0	175.0	0.0	0.0	1000.0	1000.0	21.350000000000005				
9	venda	EmpSem	AT1	4.0	Soja	baixo	1	4	600.0	600.0	600.0	1410.0	600.0	600.0	100.0	175.0	355.0	200.0	0.0	0.0	1000.0	1000.0	21.680000000000003				
10	venda	EmpFer	AT1	4.0	Super premium	baixo	1	4	600.0	600.0	600.0	1425.0	600.0	600.0	100.0	200.0	355.0	200.0	0.0	0.0	1000.0	1000.0	21.71				
11	aluguel	EmpMaq	AT1	4.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	1700.0	600.0	600.0	100.0	200.0	440.0	200.0	0.0	0.0	1000.0	1000.0	21.800000000000004				
12	venda	EmpSem	AT1	5.0	Soja	baixo	1	4	600.0	600.0	600.0	1685.0	600.0	600.0	100.0	200.0	440.0	225.0	0.0	0.0	1000.0	1000.0	22.130000000000006				
13	venda	EmpFer	AT1	5.0	Super premium	normal	1	4	600.0	600.0	600.0	1695.0	600.0	600.0	100.0	230.0	440.0	225.0	0.0	0.0	1000.0	1000.0	22.160000000000004				
14	aluguel	EmpMaq	AT1	5.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	1970.0	600.0	600.0	100.0	230.0	525.0	225.0	0.0	0.0	1000.0	1000.0	22.250000000000007				
15	venda	EmpSem	AT1	6.0	Soja	baixo	1	4	600.0	600.0	600.0	1955.0	600.0	600.0	100.0	230.0	525.0	250.0	0.0	0.0	1000.0	1000.0	22.580000000000005				
16	venda	EmpFer	AT1	6.0	Super premium	normal	1	4	600.0	600.0	600.0	1965.0	600.0	600.0	100.0	260.0	525.0	250.0	0.0	0.0	1000.0	1000.0	22.610000000000007				
17	aluguel	EmpMaq	AT1	6.0	Maquinas 3	baixo	1	4	600.0	600.0	600.0	2240.0	600.0	600.0	100.0	260.0	610.0	250.0	0.0	0.0	1000.0	1000.0	22.70000000000001				
18	venda	EmpSem	AT2	1.0	Soja	normal	1	4	600.0	600.0	600.0	2240.0	580.0	600.0	100.0	260.0	610.0	280.0	0.0	0.0	1000.0	1000.0	23.03000000000001				
19	venda	EmpFer	AT2	1.0	Premium	baixo	1	4	600.0	600.0	600.0	2240.0	595.0	600.0	100.0	275.0	610.0	280.0	0.0	0.0	1000.0	1000.0	23.090000000000007				
20	venda	EmpAgr	AT2	1.0	Comum	normal	1	4	600.0	600.0	600.0	2240.0	845.0	600.0	110.0	275.0	610.0	280.0	0.0	0.0	1000.0	1000.0	23.720000000000006				
21	venda	EmpSem	AT2	2.0	Soja	normal	1	4	600.0	600.0	600.0	2240.0	825.0	600.0	110.0	275.0	610.0	310.0	0.0	0.0	1000.0	1000.0	24.050000000000004				
22	venda	EmpFer	AT2	2.0	Premium	baixo	1	4	600.0	600.0	600.0	2240.0	840.0	600.0	110.0	290.0	610.0	310.0	0.0	0.0	1000.0	1000.0	24.110000000000003				
23	venda	EmpAgr	AT2	2.0	Comum	normal	1	4	600.0	600.0	600.0	2240.0	1090.0	600.0	120.0	290.0	610.0	310.0	0.0	0.0	1000.0	1000.0	24.740000000000002				
24	venda	EmpSem	AT2	3.0	Arroz	baixo	1	4	600.0	600.0	600.0	2240.0	1085.0	600.0	120.0	290.0	610.0	325.0	0.0	0.0	1000.0	1000.0	24.96				
25	venda	EmpFer	AT2	3.0	Premium	baixo	1	4	600.0	600.0	600.0	2240.0	1100.0	600.0	120.0	305.0	610.0	325.0	0.0	0.0	1000.0	1000.0	25.020000000000003				
26	venda	EmpAgr	AT2	3.0	Comum	normal	1	4	600.0	600.0	600.0	2240.0	1250.0	600.0	130.0	305.0	610.0	325.0	0.0	0.0	1000.0	1000.0	25.450000000000006				
27	venda	EmpSem	AT2	4.0	Arroz	baixo	1	4	600.0	600.0	600.0	2240.0	1245.0	600.0	130.0	305.0	610.0	340.0	0.0	0.0	1000.0	1000.0	25.670000000000005				
28	venda	EmpFer	AT2	4.0	Premium	normal	1	4	600.0	600.0	600.0	2240.0	1255.0	600.0	130.0	325.0	610.0	340.0	0.0	0.0	1000.0	1000.0	25.730000000000004				
29	venda	EmpSem	AT2	5.0	Hortalica	baixo	1	4	600.0	600.0	600.0	2240.0	1260.0	600.0	130.0	325.0	610.0	345.0	0.0	0.0	1000.0	1000.0	25.840000000000003				
30	venda	EmpFer	AT2	5.0	Premium	normal	1	4	600.0	600.0	600.0	2240.0	1270.0	600.0	130.0	345.0	610.0	345.0	0.0	0.0	1000.0	1000.0	25.900000000000002				
31	venda	EmpSem	AT2	6.0	Hortalica	baixo	1	4	600.0	600.0	600.0	2240.0	1275.0	600.0	130.0	345.0	610.0	350.0	0.0	0.0	1000.0	1000.0	26.009999999999998				
32	venda	EmpFer	AT2	6.0	Premium	normal	1	4	600.0	600.0	600.0	2240.0	1285.0	600.0	130.0	365.0	610.0	350.0	0.0	0.0	1000.0	1000.0	26.07				
33	venda	EmpSem	CD2	1.0	Arroz	baixo	1	4	600.0	595.0	600.0	2240.0	1285.0	600.0	130.0	365.0	610.0	365.0	0.0	0.0	1000.0	1000.0	26.289999999999996				
34	venda	EmpFer	CD2	1.0	Premium	baixo	1	4	600.0	610.0	600.0	2240.0	1285.0	600.0	130.0	380.0	610.0	365.0	0.0	0.0	1000.0	1000.0	26.349999999999994				
35	aluguel	EmpMaq	CD2	1.0	Maquinas 2	baixo	1	4	600.0	705.0	600.0	2240.0	1285.0	600.0	130.0	380.0	665.0	365.0	0.0	0.0	1000.0	1000.0	26.409999999999993				
36	venda	EmpSem	CD2	2.0	Arroz	baixo	1	4	600.0	700.0	600.0	2240.0	1285.0	600.0	130.0	380.0	665.0	380.0	0.0	0.0	1000.0	1000.0	26.629999999999992				
37	venda	EmpFer	CD2	2.0	Premium	baixo	1	4	600.0	715.0	600.0	2240.0	1285.0	600.0	130.0	395.0	665.0	380.0	0.0	0.0	1000.0	1000.0	26.68999999999999				
38	aluguel	EmpMaq	CD2	2.0	Maquinas 2	baixo	1	4	600.0	810.0	600.0	2240.0	1285.0	600.0	130.0	395.0	720.0	380.0	0.0	0.0	1000.0	1000.0	26.74999999999999				
39	venda	EmpSem	CD2	3.0	Arroz	baixo	1	4	600.0	805.0	600.0	2240.0	1285.0	600.0	130.0	395.0	720.0	395.0	0.0	0.0	1000.0	1000.0	26.969999999999988				
40	venda	EmpFer	CD2	3.0	Premium	baixo	1	4	600.0	820.0	600.0	2240.0	1285.0	600.0	130.0	410.0	720.0	395.0	0.0	0.0	1000.0	1000.0	27.029999999999987				
41	aluguel	EmpMaq	CD2	3.0	Maquinas 2	baixo	1	4	600.0	915.0	600.0	2240.0	1285.0	600.0	130.0	410.0	775.0	395.0	0.0	0.0	1000.0	1000.0	27.089999999999986				
42	venda	EmpSem	CD2	4.0	Arroz	baixo	1	4	600.0	910.0	600.0	2240.0	1285.0	600.0	130.0	410.0	775.0	410.0	0.0	0.0	1000.0	1000.0	27.309999999999985				
43	venda	EmpFer	CD2	4.0	Premium	normal	1	4	600.0	920.0	600.0	2240.0	1285.0	600.0	130.0	430.0	775.0	410.0	0.0	0.0	1000.0	1000.0	27.369999999999983				
44	aluguel	EmpMaq	CD2	4.0	Maquinas 2	baixo	1	4	600.0	1015.0	600.0	2240.0	1285.0	600.0	130.0	430.0	830.0	410.0	0.0	0.0	1000.0	1000.0	27.429999999999982				
45	venda	EmpSem	CD2	5.0	Arroz	baixo	1	4	600.0	1010.0	600.0	2240.0	1285.0	600.0	130.0	430.0	830.0	425.0	0.0	0.0	1000.0	1000.0	27.64999999999998				
46	venda	EmpFer	CD2	5.0	Premium	normal	1	4	600.0	1020.0	600.0	2240.0	1285.0	600.0	130.0	450.0	830.0	425.0	0.0	0.0	1000.0	1000.0	27.70999999999998				
47	aluguel	EmpMaq	CD2	5.0	Maquinas 2	baixo	1	4	600.0	1115.0	600.0	2240.0	1285.0	600.0	130.0	450.0	885.0	425.0	0.0	0.0	1000.0	1000.0	27.76999999999998				
48	venda	EmpSem	CD2	6.0	Arroz	baixo	1	4	600.0	1110.0	600.0	2240.0	1285.0	600.0	130.0	450.0	885.0	440.0	0.0	0.0	1000.0	1000.0	27.989999999999977				
49	venda	EmpFer	CD2	6.0	Premium	normal	1	4	600.0	1120.0	600.0	2240.0	1285.0	600.0	130.0	470.0	885.0	440.0	0.0	0.0	1000.0	1000.0	28.049999999999976				
50	aluguel	EmpMaq	CD2	6.0	Maquinas 2	baixo	1	4	600.0	1215.0	600.0	2240.0	1285.0	600.0	130.0	470.0	940.0	440.0	0.0	0.0	1000.0	1000.0	28.109999999999975				
51	venda	EmpSem	AT3	1.0	Arroz	normal	1	4	600.0	1215.0	600.0	2240.0	1285.0	590.0	130.0	470.0	940.0	460.0	0.0	0.0	1000.0	1000.0	28.329999999999973				
52	venda	EmpFer	AT3	1.0	Premium	normal	1	4	600.0	1215.0	600.0	2240.0	1285.0	600.0	130.0	490.0	940.0	460.0	0.0	0.0	1000.0	1000.0	28.389999999999972				
53	aluguel	EmpMaq	AT3	1.0	Maquinas 1	baixo	1	4	600.0	1215.0	600.0	2240.0	1285.0	635.0	130.0	490.0	965.0	460.0	0.0	0.0	1000.0	1000.0	28.419999999999973				
54	venda	EmpSem	AT3	2.0	Arroz	normal	1	4	600.0	1215.0	600.0	2240.0	1285.0	625.0	130.0	490.0	965.0	480.0	0.0	0.0	1000.0	1000.0	28.639999999999972				
55	venda	EmpFer	AT3	2.0	Premium	normal	1	4	600.0	1215.0	600.0	2240.0	1285.0	635.0	130.0	510.0	965.0	480.0	0.0	0.0	1000.0	1000.0	28.69999999999997				
